TeamId,TeamName,SubmissionDate,Score
5350125,Poupoulator,"2020-08-27 14:31:30",0.81818
5350149,"Nicolas Saunier","2020-08-11 15:35:35",0.78229
5350162,zenodallavalle,"2020-08-12 07:29:25",0.78708
5350169,"SangLyul Cho","2020-08-03 16:27:34",0.78468
5350235,"ppp qqq","2020-08-04 14:42:21",0.77511
5350249,raymondlau,"2020-08-06 23:42:32",0.75358
5350296,"Sarthak Gupta #3","2020-08-05 07:02:17",0.78229
5350326,"Tomas Thorbjarnarson","2020-08-04 17:58:19",0.75358
5350359,AidanW0054,"2020-08-03 15:01:32",0.77511
5350360,"yousfi oussama","2020-08-03 15:35:53",0.77511
5350366,"Gurumoorthy S","2020-09-03 03:44:27",0.78947
5350411,pettere,"2020-08-13 14:01:46",0.77272
5350428,BlancaCabrera,"2020-08-11 15:30:20",0.76315
5350436,"Rowan Mankoo","2020-08-04 18:19:21",0.76555
5350446,[Deleted],"2020-08-03 15:09:38",0.76555
5350452,"Noela Bunag","2020-08-05 14:43:20",0.77033
5350522,"Aakash #4","2020-08-03 15:04:10",0.72966
5350571,_capscape,"2020-08-03 15:16:11",0.72966
5350598,"Vitor Albuquerque","2020-08-05 19:19:58",0.78947
5350664,Ankstar,"2020-08-03 15:44:58",0.72966
5350711,Mehra.Manisha,"2020-08-03 16:29:54",0.76555
5350714,shu421,"2020-10-04 02:29:33",0.76794
5350718,"Aditya Ashesh","2020-08-03 17:07:26",0.75837
5350721,"Rohan Prabhune","2020-08-03 19:06:36",0.78229
5350766,"Prasanna Venkatesan R","2020-08-03 16:29:36",0.77511
5350767,"Fatih Sezgin #2","2020-08-03 17:30:55",0.77751
5350774,PikoChen,"2020-08-05 07:28:51",0.75598
5350798,"Nikita Kotsehub","2020-08-03 17:38:23",0.78708
5350828,"Alison xin","2020-08-04 09:00:20",0.77511
5350832,"M H Rizvi","2020-08-09 18:18:12",0.75837
5350840,"Enoch Nuamah Appiah","2020-08-03 22:39:15",0.80622
5350879,bks23,"2020-08-03 17:41:50",0.77511
5350885,"shubham #9","2020-09-08 08:57:30",0.78708
5350888,unnamed_idea,"2020-08-07 07:58:54",0.79186
5350900,"Waqar Ahmed #2","2020-08-07 17:40:30",0.64114
5350910,"Dmitriy Ivliev","2020-09-08 18:32:38",0.76794
5350981,Taliii,"2020-08-07 00:38:20",0.78947
5350982,"Luis Paulo Bezerra","2020-08-04 11:59:45",0.56698
5350988,"quasars 16","2020-08-03 17:39:44",0.72966
5351055,"Amanda Valletta","2020-08-03 18:34:12",0.77511
5351074,"Pitta Nimeesh na17b114","2020-08-03 18:32:08",0.77511
5351087,"Kush Nambiar","2020-08-03 18:33:41",0.68660
5351097,"Roman Börnert","2020-08-03 19:37:02",0.77511
5351105,"Alex Chau #3","2020-08-03 20:51:07",0.78468
5351139,syamoji141chan,"2020-08-03 18:49:49",0.67703
5351209,"Luiza Campos","2020-08-03 19:23:34",0.76555
5351210,"Disha Parkhi","2020-08-05 15:34:52",0.58851
5351215,"Eduard Springer","2020-08-03 19:45:43",0.77511
5351240,"Bruno Giovanini","2020-08-10 12:43:16",0.78468
5351241,"Nicholas Perry","2020-08-18 19:53:57",0.77511
5351258,LucaHassan,"2020-08-13 20:21:28",0.77990
5351271,"hyeonggu lim","2020-08-03 19:45:39",0.00000
5351274,"Kirill Z","2020-08-04 19:58:39",0.77511
5351278,"Daniel Habboush","2020-08-05 22:27:10",0.76794
5351302,"Ilya Torch","2020-08-03 20:08:33",0.77751
5351346,"jonas lahwf","2020-08-04 21:07:23",0.79425
5351356,"Supreme Sector","2020-08-03 21:47:25",0.76555
5351362,Barbaring0,"2020-08-13 18:21:38",0.77511
5351365,"leozy Sibbs","2020-08-06 19:02:01",0.77511
5351377,"Xingxin He","2020-09-04 16:56:26",0.77990
5351389,"Osagie Iyayi","2020-08-13 16:07:41",0.77272
5351396,"Lorena Freitas","2020-08-03 22:41:24",0.77751
5351424,"Ed Huth","2020-08-03 23:21:52",0.77511
5351486,"Marek Ventur","2020-09-05 00:08:30",0.76555
5351488,"Pritish Patil","2020-08-04 22:30:49",0.77511
5351503,"Steven Rademakers","2020-08-12 19:03:34",0.78947
5351510,"Vlad Leonov","2020-08-03 23:09:27",0.77511
5351512,"Nehro Em","2020-08-22 18:17:58",0.77511
5351638,kidkoder,"2020-08-06 16:55:36",0.77511
5351653,"Ege Parlak","2020-08-31 01:52:43",0.77272
5351668,"Jerry Liverseidge","2020-08-31 22:05:43",0.75837
5351714,Koreanan,"2020-08-06 07:55:34",0.76555
5351737,"Nikita Surve","2020-08-07 01:20:46",0.75119
5351750,SSL,"2020-08-05 05:36:57",0.76555
5351768,"Ethan Jiang","2020-08-04 02:16:54",0.77511
5351780,"Vanessa Gaudino","2020-08-04 00:51:04",0.78468
5351781,naoki831,"2020-09-29 04:13:04",0.77511
5351793,"Carlos Suárez","2020-08-21 15:37:59",0.77751
5351814,"Ravitej Manduri","2020-08-16 20:28:01",0.77990
5351819,"Me, Myself, and I","2020-08-26 19:05:47",0.78468
5351852,"Howard S.","2020-08-05 08:07:24",0.77033
5351858,luizcjjunior,"2020-08-04 01:21:08",0.76555
5351860,"David Sasser","2020-08-07 23:51:25",0.76555
5351895,SportsMan_kaggle,"2020-09-01 03:03:27",0.78468
5351906,"Ango Jeff","2020-08-14 11:40:16",0.77272
5351973,chosangwoo,"2020-08-24 12:37:27",0.78947
5352015,Valcorx,"2020-08-04 02:40:26",0.76555
5352046,whenindan,"2020-08-06 04:25:52",0.78229
5352116,"Omar Sanchez #2","2020-08-09 23:29:54",0.78708
5352129,VACHKIM,"2020-08-19 08:18:38",0.76315
5352132,starfishkenny,"2020-08-19 08:02:49",0.76315
5352134,soobin21,"2020-08-19 08:00:09",0.76315
5352137,SangHoonLee159,"2020-08-19 08:01:43",0.76315
5352140,"Hyeyoung Joo","2020-08-19 08:09:52",0.76315
5352141,"Minseon JI","2020-08-19 08:00:26",0.76555
5352145,"Sang Eun (SLEE)","2020-08-19 08:43:58",0.76315
5352153,kcy919,"2020-08-19 08:12:47",0.76315
5352247,xushlin,"2020-08-05 09:44:06",0.75837
5352253,"schmit jrenae","2020-08-04 04:52:17",0.77511
5352259,"Anuj Marathe","2020-09-09 03:28:58",0.77990
5352263,"Mitchell Tufford","2020-08-06 15:06:35",0.77033
5352273,"Priyanshu Bisht","2020-08-24 08:56:44",0.77033
5352290,"Willson Arifin","2020-08-07 04:01:24",0.77990
5352319,"Hui Min","2020-08-06 02:33:23",0.77990
5352363,surbhi,"2020-08-06 13:24:16",0.72248
5352378,Algern,"2020-08-04 05:18:23",0.76555
5352389,"Mahaveer Rulaniya","2020-08-18 09:17:08",0.75837
5352407,"Yogesh Raisinghani","2020-08-05 09:13:00",0.73205
5352413,shinya,"2020-08-06 11:46:28",0.78468
5352426,Ashwinhk,"2020-08-04 04:57:51",0.79904
5352444,"Takumi Furuya","2020-08-04 06:31:53",0.79186
5352466,[Deleted],"2020-08-04 07:55:42",0.77511
5352491,"darth manav","2020-08-13 09:03:10",0.76076
5352582,"Dr. Benjamin Liu","2020-08-04 15:30:16",0.76555
5352625,"Gukseon, Han","2020-08-04 23:46:51",0.77033
5352636,"Vincent Weijburg","2020-08-12 10:15:35",0.78708
5352640,"TAE SEONG YU","2020-08-04 06:47:45",0.77511
5352658,"Poorvi Jain","2020-08-06 16:59:16",0.77511
5352664,zhoujingyi,"2020-08-04 08:47:14",0.77511
5352674,AmirLashkari,"2020-08-13 19:35:38",0.75837
5352678,"Waliur Meraz","2020-08-07 17:41:38",0.78708
5352694,"Kartikey Sawant","2020-08-31 07:17:54",0.78229
5352724,"Haikal Satria","2020-08-04 06:42:37",0.76555
5352731,Mudai3,"2020-08-04 06:48:46",0.67464
5352751,lixiao0802,"2020-08-21 08:12:40",0.76076
5352756,[Deleted],"2020-08-05 05:46:43",0.77511
5352760,"Turbo Hakui","2020-08-04 07:11:43",0.77511
5352761,"Shambhavi Bhagat","2020-08-05 14:36:21",0.77272
5352776,"Igor Rodriguez","2020-08-07 05:53:16",0.77511
5352777,Hallows,"2020-08-09 06:20:11",0.77990
5352787,csww,"2020-08-05 07:39:00",0.77511
5352803,"Sola Awodiya","2020-08-05 07:41:55",0.77511
5352887,chenlinfeng,"2020-08-07 14:03:35",0.77033
5352916,chenyunpeng,"2020-08-09 16:05:24",0.77511
5352925,"Naoki Tei","2020-08-07 03:35:17",0.78468
5352928,"chen kang 4221","2020-08-30 07:01:53",0.78708
5352945,"Declan O'D","2020-08-05 08:11:25",0.75119
5352963,"Elis CL","2020-08-04 14:56:28",0.77272
5352968,"Jm Reguyal","2020-08-04 08:20:56",0.77511
5353005,"Rohan Krishna","2020-09-03 13:51:46",0.77990
5353009,"Muthu Raja","2020-08-04 10:26:46",0.76555
5353022,Scientist_Shubham,"2020-08-08 13:23:20",0.76555
5353062,"Jung Jingwan","2020-08-18 01:54:58",0.67224
5353077,simonyang92,"2020-08-04 09:55:31",0.77033
5353091,"Balaji Chari","2020-08-04 09:15:26",0.76555
5353105,"marvin oluoch","2020-08-05 14:29:32",0.77990
5353209,JackieYaoZ,"2020-08-05 06:04:06",0.77511
5353221,"Ahmad Mathusin","2020-08-04 09:28:21",0.77511
5353226,"Md Abdullah Al Mamun","2020-08-13 14:25:26",0.77751
5353228,Aurora2266,"2020-08-06 07:32:44",0.76555
5353267,"Erik Rodionov","2020-08-06 10:03:27",0.76315
5353330,"Muhammad fachrizal","2020-08-04 09:26:47",0.76555
5353348,"Ian Fichingo","2020-08-04 09:23:34",0.76555
5353381,"ML Vegetable Chicken","2020-08-05 06:29:05",0.78947
5353418,"Aleksandar Levic","2020-08-04 16:06:39",0.77511
5353453,"Justine Aguilar","2020-08-04 11:13:59",0.77511
5353459,kiocla,"2020-08-04 10:26:12",0.77511
5353494,"Jiayu Qiao","2020-08-13 08:27:41",0.78229
5353505,"Nima Nair","2020-08-04 16:36:49",0.77511
5353530,"Yueru Koga","2020-08-06 06:45:20",0.78229
5353541,iamkarthikkannan,"2020-08-04 10:10:31",1.00000
5353601,"Allan D Murray","2020-08-04 10:37:50",0.77511
5353607,"Sorin J","2020-08-04 11:44:39",0.77511
5353652,"Prateek Maurya","2020-08-06 06:00:44",0.77511
5353653,Lucas123123,"2020-08-04 11:33:03",0.77511
5353654,"Semi Han","2020-08-19 10:37:29",0.77990
5353663,WithoutBread,"2020-08-26 15:06:20",0.77033
5353667,qordbwls4@gmail.com,"2020-08-04 12:12:12",0.77511
5353668,"PARK SEUL GI","2020-08-04 12:13:55",0.77511
5353669,yoorinkim,"2020-08-19 23:58:29",0.77990
5353684,HYEONGJU.LEE,"2020-08-13 12:46:14",0.77751
5353756,"Frederik Riess","2020-08-05 13:20:17",0.69138
5353757,ArjanP,"2020-08-06 13:08:57",0.00000
5353826,NAOKI.S,"2020-08-05 14:06:10",0.77990
5353829,c3coding,"2020-08-06 12:52:19",0.76555
5353832,"Siddhant Bajpai","2020-08-05 20:16:50",0.78229
5353838,"KOWSHIK RAM R","2020-08-18 21:23:35",0.77511
5353853,"K.Chae Won","2020-08-19 08:03:25",0.76315
5353876,SIvaThurlapati,"2020-08-12 07:30:55",0.77751
5353904,ktk3577,"2020-08-04 13:40:19",0.77990
5353906,cypherpunk13,"2020-09-01 09:37:07",0.78468
5353917,kelvyn_suzuki,"2020-08-11 23:42:50",0.78947
5353933,economyhippo,"2020-08-11 13:17:27",0.77511
5353934,"Gabriel Lutiano","2020-08-04 12:29:41",0.77511
5353957,Zhongzhihu,"2020-08-09 15:54:05",0.78229
5353981,ManojS2908,"2020-09-16 04:29:42",0.77033
5354006,Esther667,"2020-08-04 12:21:17",0.77751
5354059,Wrijupan,"2020-08-06 12:20:32",0.78708
5354088,K_Kasugano,"2020-08-04 14:29:57",0.67703
5354094,Semihann,"2020-08-18 12:17:51",0.78947
5354103,kozakurabashi,"2020-08-04 13:09:30",0.66267
5354111,mihirkr,"2020-08-06 15:25:10",0.76555
5354119,sunwookimtest,"2020-08-18 23:58:45",0.78708
5354150,"Rodrigo Sousa","2020-08-06 16:59:23",0.73923
5354167,"Johanna Lidholm","2020-08-04 13:25:58",0.77511
5354192,"RANJEET KUMAR","2020-08-06 20:28:21",0.78708
5354228,"Dharmendra K Bhagat","2020-08-04 15:42:12",0.80622
5354231,"seo bo ran","2020-08-19 08:11:11",0.76315
5354307,Sophiaring,"2020-08-04 13:39:31",0.76555
5354312,"Jimmy Lin #3","2020-08-17 12:51:35",0.77751
5354320,"Bhumik Sanchaniya","2020-08-05 18:00:03",0.78708
5354376,082774,"2020-08-22 11:49:54",0.77751
5354393,"Cypo Medi","2020-08-05 15:57:11",0.76555
5354416,"Handy Geraldy","2020-08-04 14:28:15",0.77511
5354442,"Nathanael Luira Yoewono","2020-08-10 12:46:58",0.79186
5354448,"Biswaranjan Biswal #2","2020-08-17 10:37:34",0.76794
5354453,Rocky0820,"2020-08-04 14:28:36",0.76555
5354454,Abhisman,"2020-08-07 06:53:05",0.79665
5354484,yuchi-bow,"2020-08-05 10:28:20",0.77511
5354523,"Galya Ngo","2020-08-04 16:02:57",0.77511
5354528,"Gulshan Baraik","2020-08-04 16:27:37",0.77990
5354529,"Zhongda Xie","2020-09-07 12:49:37",0.77990
5354555,"TAE-IL PARK","2020-08-23 13:53:25",0.62200
5354560,"Abishek Ravichandran","2020-08-05 14:15:12",0.77272
5354587,"ABDOUN Abderrahmane","2020-08-04 16:53:16",0.77511
5354610,"Dor Matz","2020-09-19 10:10:34",0.76555
5354719,adefili,"2020-08-06 14:06:10",0.76555
5354743,"Rob Bettles","2020-08-05 14:31:57",0.77511
5354788,"Swati Gupta IITK","2020-08-20 13:17:11",0.81578
5354791,Z3R026,"2020-09-18 13:12:15",0.81100
5354796,"Ramrap luhar","2020-08-04 15:53:12",0.76555
5354808,"Fabian Schmitz","2020-08-17 20:31:47",0.78229
5354850,"Ethan Liu #2","2020-08-04 16:36:02",0.77511
5354871,"Saner Turhaner","2020-08-21 19:51:18",0.78468
5354934,"Taras Lazariev","2020-08-08 14:34:30",0.77990
5354935,"Jo Seung Hyeon","2020-08-09 15:59:00",0.78229
5354938,TRR2222,"2020-08-05 16:40:16",0.77511
5354941,"Zickey Cheung","2020-08-06 06:33:44",0.77511
5354945,"Ulises Torrella","2020-08-06 14:29:16",0.77511
5354947,"Tobias Faiss","2020-08-04 17:00:27",0.77511
5354975,"Kirty Singh","2020-08-06 04:57:22",0.78947
5354989,gangchang,"2020-08-04 17:30:03",0.78468
5354992,duelyang,"2020-08-31 16:52:05",0.77272
5354998,"Rakshitha K N","2020-08-25 10:40:31",0.79425
5355002,"Mukesh Maji","2020-08-04 18:02:24",0.77033
5355017,"Adrian Arteaga Acurero","2020-08-04 18:17:11",0.77511
5355027,"Phachara Rakrong","2020-08-15 04:31:13",0.77990
5355047,YC,"2020-08-15 02:29:58",0.76794
5355141,ddryomyss,"2020-08-17 18:22:09",0.77511
5355154,"Jacek Fedorynski","2020-08-04 18:26:51",0.77033
5355159,"Vlad Barbu","2020-08-04 17:42:50",0.76555
5355170,Hawk7069,"2020-08-05 10:17:29",0.76555
5355188,"Tatiana Back","2020-09-15 19:47:16",0.77751
5355196,"Veera #3","2020-08-05 15:46:34",0.72488
5355224,Dmitri.A,"2020-08-04 18:41:33",0.77511
5355239,"Kristian Doty","2020-09-21 21:04:50",0.76794
5355245,"Rajesh Samala","2020-08-08 13:42:06",0.77033
5355297,"Paul Rupprecht","2020-08-06 16:48:44",0.77272
5355315,"Scott Kirila","2020-08-05 17:25:05",0.76794
5355324,JohanHohenheim,"2020-08-05 17:56:23",0.77511
5355337,Atribdda,"2020-08-07 13:53:20",0.78708
5355339,Tanushri,"2020-08-04 19:18:16",0.75358
5355346,"Phil Marcelino","2020-08-04 19:36:04",0.77511
5355350,"Kacper Mokwa","2020-08-06 09:57:53",0.77511
5355367,"Fabio Pereira Lima","2020-08-05 13:07:03",0.78229
5355389,"Anshit Verma","2020-08-05 13:30:02",0.77272
5355435,"Joe Kaggle 2","2020-08-04 19:44:03",0.77511
5355460,Data_SR,"2020-08-07 13:57:39",0.77511
5355482,"Niccolo BORGIOLI","2020-08-04 21:41:01",0.78229
5355487,"Lucas Secco","2020-08-14 19:33:34",0.76076
5355519,"Christophe Chenut","2020-08-05 15:31:42",0.62918
5355539,"brian samoukian","2020-08-04 21:59:36",0.77751
5355552,HechtJP,"2020-08-04 21:03:29",0.77511
5355560,OrBachar,"2020-08-04 20:58:13",0.76555
5355563,MarosS,"2020-08-28 20:55:32",0.70334
5355565,"John #31","2020-08-04 21:04:53",0.78229
5355572,"MD. Mehedi Hassan Galib","2020-08-05 01:27:53",0.77033
5355598,FujitaTakao,"2020-09-22 03:43:55",0.77033
5355603,"Mert Seven7","2020-08-06 08:43:21",0.76555
5355641,"Griffen Thoma","2020-08-04 21:53:30",0.77511
5355666,"Edward Zhang #2","2020-08-15 16:35:52",0.78708
5355668,"Alfredo Rojas","2020-08-05 21:40:27",0.77033
5355676,"Alexander Douglas","2020-08-05 05:55:56",0.78708
5355683,hongcheq,"2020-08-04 22:35:37",0.77511
5355758,"Hanna Joo","2020-08-19 08:12:40",0.76315
5355759,"Manuel Cortez09","2020-10-03 20:18:24",0.68181
5355781,"Michel Miler","2020-08-04 22:57:23",0.77990
5355785,mayank9200,"2020-08-14 22:48:51",0.77033
5355800,"papi bhanja93","2020-08-08 18:54:37",0.76555
5355809,"Benjamin Jaramillo","2020-08-11 02:03:14",0.78468
5355816,RanSun18,"2020-08-04 23:09:13",0.77511
5355881,"Claire P3","2020-08-05 02:13:47",0.55263
5355893,"YUNGU LEE269","2020-08-05 05:09:11",0.77033
5355898,"Shun Tanaka","2020-08-05 08:03:25",0.70813
5355930,"Sam V #2","2020-08-05 02:04:48",0.77511
5355932,"David Rozmajzl","2020-08-05 01:08:00",0.77511
5355954,"Ganesh Murugappan","2020-08-05 22:33:24",0.77511
5355961,"Dionylyn Rose","2020-08-07 00:42:37",0.77033
5355998,kuru,"2020-08-05 06:23:46",0.77511
5356030,NAKDAI,"2020-08-05 03:12:39",0.77511
5356043,"lanzhao zhou","2020-08-05 07:14:21",0.75358
5356070,sysin29,"2020-08-05 01:52:04",0.76555
5356081,"Tom Yang 9089","2020-08-13 06:03:58",0.77990
5356082,L-yingwei,"2020-08-05 01:42:48",0.76555
5356083,FreedomLyle,"2020-08-05 02:05:44",0.77511
5356131,"Cheick BOLY","2020-08-05 13:00:09",0.77511
5356196,"hancheng wu","2020-08-09 10:37:01",0.78468
5356257,[Deleted],"2020-08-05 05:12:26",0.76555
5356260,"Ruizhe Zeng","2020-08-05 02:34:10",0.77511
5356323,sorax,"2020-08-05 12:32:33",0.77990
5356356,"feiku ye","2020-08-08 11:58:41",0.78708
5356364,"Kyle Zhang6","2020-08-05 06:17:11",0.77751
5356397,joongkyuham,"2020-08-06 02:54:13",0.65550
5356398,"Hyotaek Oh","2020-08-06 02:54:42",0.67942
5356399,hongdaeo,"2020-08-06 02:55:03",0.77511
5356401,Liyubi,"2020-08-06 02:56:43",0.71052
5356403,pseungjun,"2020-08-06 02:54:39",0.71052
5356404,kimminseo12,"2020-08-06 02:56:44",0.71052
5356405,ChoiYunA,"2020-08-06 02:57:40",0.63875
5356406,"Song hyeon soo","2020-08-06 02:54:19",0.77751
5356408,이윤재20191671,"2020-08-06 02:54:23",0.67224
5356410,"kik le go","2020-08-06 02:59:29",0.67703
5356412,Yeeeeeeee18,"2020-08-06 02:54:59",0.66267
5356413,parkyunji,"2020-08-06 03:03:29",0.70813
5356414,subzero9954,"2020-08-06 03:03:47",0.71052
5356418,fuiuuu,"2020-08-06 09:06:24",0.76315
5356431,"Kim SamSam","2020-08-06 03:02:55",0.77511
5356432,Choijenny,"2020-08-06 02:56:26",0.68899
5356445,Yayayayaan,"2020-08-05 04:36:58",0.76555
5356482,truebeliever,"2020-09-07 11:01:51",0.77751
5356519,"Atharva #3","2020-08-05 05:25:49",0.77511
5356552,mokaruuns,"2020-08-06 05:47:35",0.66507
5356559,"Simon Payne","2020-08-05 03:43:51",1.00000
5356572,devajeeta,"2020-08-15 07:49:49",0.71052
5356585,"Tong Yu","2020-08-09 12:32:43",0.77511
5356624,"Jingwei Kaley Ma","2020-08-05 04:33:57",0.77511
5356633,DINGLISH,"2020-08-11 06:05:42",0.77272
5356638,yjjooo,"2020-08-05 07:16:05",0.77751
5356647,shakaijin,"2020-08-06 01:22:38",0.79186
5356667,"Nilesh Raj","2020-08-09 05:48:39",0.77272
5356687,"Muhammad Hanif Abdurrahman","2020-08-05 04:51:47",0.77511
5356695,sudo_ranjith,"2020-09-06 06:50:53",0.29665
5356703,koustubhk,"2020-08-06 03:29:16",0.62200
5356710,durga,"2020-08-05 12:29:35",0.77511
5356744,erikfjonsson,"2020-08-05 05:43:02",0.77511
5356747,ssongmino,"2020-08-05 08:20:35",0.77511
5356778,랑랑다꾸LangLang_daggu,"2020-08-06 07:47:28",0.50956
5356841,shu_numata,"2020-08-05 05:58:16",0.76555
5356865,AnkitDobhal,"2020-08-07 10:46:13",0.64354
5356894,tojohiro,"2020-08-05 06:25:23",0.77511
5356930,"Purbadri Ghosal","2020-08-06 02:45:55",0.66507
5356932,"Bibek Neupane","2020-08-08 12:52:28",0.77272
5356942,naoyuki_yokota,"2020-08-11 05:40:10",0.77272
5356961,"akash madhu","2020-08-05 18:52:21",0.77511
5356969,jogepari,"2020-08-06 02:37:16",0.77272
5356999,"Ricardo Rendich","2020-08-06 03:23:13",0.78947
5357011,Mengflz,"2020-08-06 03:02:07",0.77511
5357058,"Soonhyun Choi","2020-08-05 06:57:04",0.76555
5357066,limjiyeon,"2020-08-05 07:15:31",0.77511
5357068,"Vivek Saini","2020-08-05 11:57:36",0.77511
5357069,sophiesohee,"2020-08-05 06:56:37",0.76555
5357085,"Arceus #2","2020-08-05 12:34:50",0.76076
5357086,AlenKir,"2020-08-05 07:52:22",0.77511
5357101,chihoi,"2020-08-05 06:45:08",0.76555
5357103,"Siddhharth Sharma","2020-08-07 05:45:26",0.62200
5357121,azhangyh,"2020-08-05 09:06:12",0.76555
5357123,"Joonghwa Kwak","2020-08-05 06:53:56",0.77990
5357132,"Javad Mokhtari Koushyar","2020-08-05 14:18:07",0.77511
5357183,liuqianxi,"2020-08-06 09:48:40",0.77511
5357194,"Shuhei Fujii","2020-08-06 19:04:23",0.78468
5357206,"Emiliano Corbett-Soza","2020-08-06 00:21:38",0.77511
5357207,"Naoto Oshiro","2020-08-12 08:11:33",0.67464
5357214,HiShafi,"2020-09-25 07:22:44",0.78708
5357225,Mandiron,"2020-08-06 14:25:27",0.77990
5357239,"Margi Hartanto","2020-08-05 07:59:49",0.77511
5357253,oypjoshua,"2020-09-12 13:43:37",0.78708
5357296,"James Kitticha Edwards","2020-08-06 08:19:22",0.71052
5357316,"Suryanshu Vasishta","2020-08-05 13:35:42",0.78468
5357380,"Peter Jin's ML Team","2020-08-05 12:52:55",0.78947
5357393,"Jason XuQiHang","2020-08-06 10:48:12",0.73684
5357465,"Tor Petersen","2020-08-05 09:39:50",0.77511
5357471,"Jorge Ballote ","2020-08-05 08:37:53",0.76555
5357475,uu,"2020-08-14 03:32:42",0.77511
5357488,"saharika jain","2020-08-05 08:28:46",0.77751
5357499,"Dara Sukesh vardhan","2020-08-06 06:05:37",0.76555
5357537,"Jessica Feng","2020-08-05 09:01:30",0.77511
5357546,"Aron Witkowski","2020-08-30 21:50:15",0.78468
5357553,wuxy,"2020-08-09 14:19:27",0.78229
5357557,"swansh mohidekar","2020-08-09 10:58:16",0.77272
5357592,"Ichige Shun","2020-08-21 08:54:36",0.76794
5357612,FatLee,"2020-08-27 09:55:39",0.69377
5357684,NitinKurianChacko,"2020-08-06 06:28:00",0.77511
5357704,"zilu dong","2020-08-06 04:35:44",0.77511
5357705,Avellaneda,"2020-08-05 17:16:03",0.77511
5357752,"Binu Cyriac","2020-08-05 12:43:01",0.77511
5357773,"Antoine Mellerio","2020-08-05 10:29:39",0.77511
5357775,"Edson Nogueira","2020-10-02 04:21:44",0.77990
5357826,"AnkitOjha2705 ","2020-08-05 10:18:53",0.76555
5357827,"Yoshiyuki Kurohara","2020-08-08 14:39:16",0.76555
5357832,keloid,"2020-08-31 15:10:29",0.76555
5357843,taekyunkim92,"2020-08-05 10:08:28",0.77990
5357844,SittingBull,"2020-08-05 12:36:05",0.77511
5357911,"Michael Lee13","2020-08-05 10:43:25",0.76555
5357913,"Zhengqi Sun","2020-08-05 12:34:23",0.76555
5357947,"Anshuman #4","2020-08-23 12:35:13",0.77990
5357969,"Eeli Lamponen","2020-08-05 11:59:56",0.77511
5357976,"Henning Schoene","2020-08-19 10:55:28",0.77272
5357977,"caunes andrew","2020-08-05 11:19:15",0.76555
5358004,"Wenhao Loo","2020-08-05 11:29:09",0.77511
5358033,"techlife hacking","2020-08-16 14:34:51",0.77511
5358116,Jwellew,"2020-08-31 09:29:41",0.76555
5358117,"Prateek #7","2020-08-19 07:45:25",0.74880
5358121,Palindromo,"2020-08-05 15:28:39",0.77511
5358123,aminor,"2020-08-05 13:24:39",0.73444
5358148,"Reshikesh Dhanrale","2020-08-17 12:33:13",0.77751
5358173,Pedrozo,"2020-08-06 12:24:17",0.78229
5358180,"Frankie #4","2020-08-20 12:17:41",0.77511
5358203,"Aditya Tibrewal #2","2020-08-16 01:36:43",0.78229
5358214,"Gökhan Göl","2020-08-05 15:22:57",0.76794
5358220,"Nabin Chaulagain","2020-08-06 08:53:13",0.76315
5358231,harshmo,"2020-08-05 13:26:09",0.75598
5358235,vaslar,"2020-08-06 14:05:02",0.75119
5358261,shun.okamoto,"2020-08-05 12:38:00",0.76555
5358284,[Deleted],"2020-10-01 17:23:00",0.71291
5358287,"Anuki Pasqual","2020-08-17 20:16:23",0.77511
5358327,"Sahil Shimpi","2020-08-20 10:10:17",0.73205
5358354,[Deleted],"2020-08-05 14:37:26",0.79186
5358397,"Rupert Arnold","2020-08-06 15:04:12",0.78947
5358406,"Ray Ward","2020-08-05 13:26:55",0.77511
5358493,[Deleted],"2020-08-05 14:58:39",0.67703
5358512,"Matt Lanius","2020-08-05 14:17:11",0.77511
5358513,limmojj,"2020-08-07 10:19:15",0.77751
5358554,"Iryna Soltyk","2020-08-10 17:31:46",0.75119
5358572,yunseonguk,"2020-08-22 01:40:58",0.77272
5358605,"John Rovan Cabucos","2020-08-08 15:49:06",0.00000
5358620,zansibal,"2020-08-09 14:12:07",0.78229
5358632,players,"2020-08-05 15:03:29",0.76315
5358699,MandavilliSaamrat,"2020-08-18 04:38:01",0.76555
5358737,"Gamakichi 67","2020-08-05 14:35:42",0.78229
5358748,"Yuki Komatsu","2020-08-05 15:00:51",1.00000
5358772,"Jeroen nelen","2020-08-07 14:08:28",0.75598
5358780,YuqiChen,"2020-09-11 19:02:18",0.77751
5358783,"Vedant Vajpayee","2020-08-05 14:47:29",0.78229
5358790,"Sreedeep Ramesh","2020-08-07 13:44:01",0.76315
5358797,yooyooyoo,"2020-08-05 16:11:03",0.77272
5358798,"Ravshan Khodjaev","2020-09-10 14:06:01",0.76076
5358809,"Colin Terry","2020-08-05 15:27:25",0.77511
5358827,"Dinesh Kumar Sarangapani","2020-08-05 16:10:57",0.78468
5358828,leeaienn,"2020-08-08 20:13:56",0.76555
5358843,Lakshmi47,"2020-08-05 15:01:38",0.78229
5358853,ThRong,"2020-08-05 15:52:01",0.77511
5358862,"Hirotaka Higuchi","2020-08-08 14:52:09",0.76555
5358887,Sakura-71,"2020-08-05 15:16:09",0.78229
5358892,"Saikiran Rudra","2020-08-11 18:42:01",0.75837
5358898,kishanj,"2020-08-24 14:25:56",0.77272
5358927,"Danny Stames","2020-08-06 15:05:06",0.77033
